Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,23350.0,24150.0,23350.0,24100.0,20985.431640625,7327477
2010-01-05,24500.0,24900.0,23050.0,23350.0,20332.357421875,12080229
2010-01-06,23700.0,24550.0,23600.0,24550.0,21377.275390625,7698642
2010-01-07,25000.0,25200.0,24350.0,24400.0,21246.66015625,11059707
2010-01-08,24650.0,24850.0,23450.0,24650.0,21464.345703125,9686656
2010-01-11,24900.0,25000.0,23750.0,24000.0,20898.353515625,6738505
2010-01-12,24150.0,24600.0,23800.0,24050.0,20941.888671875,4597608
2010-01-13,23800.0,24500.0,23700.0,24050.0,20941.888671875,4988789
2010-01-14,24400.0,25500.0,24300.0,25450.0,22160.9609375,11477253
2010-01-15,25850.0,26700.0,25700.0,26100.0,22726.958984375,11766636
2010-01-18,25450.0,26100.0,25450.0,25900.0,22552.8046875,6935320
2010-01-19,26100.0,26200.0,25350.0,25600.0,22291.580078125,6073067
2010-01-20,25850.0,26100.0,25250.0,25400.0,22117.42578125,5983620
2010-01-21,25300.0,26200.0,24750.0,25950.0,22596.345703125,8296854
2010-01-22,25500.0,26250.0,25250.0,26100.0,22726.958984375,10533240
2010-01-25,25850.0,26350.0,25650.0,26050.0,22683.419921875,7050079
2010-01-26,25900.0,25950.0,23550.0,23600.0,20550.044921875,18857788
2010-01-27,23800.0,24200.0,22350.0,23250.0,20245.283203125,20523674
2010-01-28,23700.0,24300.0,23250.0,23600.0,20550.044921875,10043727
2010-01-29,23000.0,23350.0,22200.0,22750.0,19809.900390625,10153333
2010-02-01,22200.0,23250.0,21750.0,23100.0,20114.666015625,14864811
2010-02-02,23600.0,23800.0,22000.0,22000.0,19156.826171875,11578369
2010-02-03,22350.0,22400.0,21050.0,21300.0,18547.287109375,14533697
2010-02-04,21250.0,22200.0,21250.0,21750.0,18939.1328125,9807914
2010-02-05,20900.0,21350.0,20750.0,21300.0,18547.287109375,7278300
2010-02-08,21550.0,22100.0,21400.0,21700.0,18895.595703125,5633093
2010-02-09,21850.0,22900.0,21700.0,22650.0,19722.8203125,7244975
